"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3842","the-netherlands","amsterdam",2020-07-09,7757866,"De Pijp - Rivierenbuurt",52.35056,4.90785,"Apartment","Entire home/apt",3,1,1,80,1,1125,0,60,1800
"3843","the-netherlands","amsterdam",2020-07-09,7772045,"De Pijp - Rivierenbuurt",52.34919,4.88924,"Apartment","Entire home/apt",2,1,1,125,3,6,0,125,3750
"3844","the-netherlands","amsterdam",2020-07-09,7777263,"De Pijp - Rivierenbuurt",52.35226,4.88899,"Apartment","Entire home/apt",2,1,1,100,3,300,0,100,3000
"3845","the-netherlands","amsterdam",2020-07-09,7778480,"Bos en Lommer",52.38354,4.8564,"Apartment","Entire home/apt",2,1,2,115,3,1125,0,115,3450
"3846","the-netherlands","amsterdam",2020-07-09,7778612,"De Baarsjes - Oud-West",52.36731,4.87384,"Apartment","Entire home/apt",2,1,1,175,2,1125,0,197.5,5925
"3847","the-netherlands","amsterdam",2020-07-09,7780839,"De Pijp - Rivierenbuurt",52.34703,4.90538,"Apartment","Entire home/apt",2,1,1,110,50,1125,0,117.5,3525
"3848","the-netherlands","amsterdam",2020-07-09,7781287,"Zuid",52.34617,4.85408,"Apartment","Entire home/apt",2,1,1,90,3,1125,0,90,2700
"3849","the-netherlands","amsterdam",2020-07-09,7781563,"Oostelijk Havengebied - Indische Buurt",52.35941,4.93766,"Apartment","Entire home/apt",2,1,1,85,5,40,0,150,4500
"3850","the-netherlands","amsterdam",2020-07-09,7782918,"De Pijp - Rivierenbuurt",52.35228,4.8967,"Apartment","Entire home/apt",4,1,1,120,3,14,0,120,3600
"3851","the-netherlands","amsterdam",2020-07-09,7783431,"De Baarsjes - Oud-West",52.36277,4.86292,"Apartment","Entire home/apt",2,1,1,179,1,1125,0,200,6000
"3852","the-netherlands","amsterdam",2020-07-09,7783993,"Oud-Noord",52.39675,4.9153,"Boat","Entire home/apt",3,1,1,50,1,1125,0,50,1500
"3853","the-netherlands","amsterdam",2020-07-09,7786634,"Westerpark",52.37969,4.8695,"Apartment","Entire home/apt",2,1,1,140,2,1125,0,140,4200
"3854","the-netherlands","amsterdam",2020-07-09,7786801,"Bos en Lommer",52.37754,4.86037,"Apartment","Entire home/apt",2,1,1,120,4,26,0,120,3600
"3855","the-netherlands","amsterdam",2020-07-09,7786834,"De Baarsjes - Oud-West",52.36634,4.86627,"Apartment","Entire home/apt",2,1,1,110,2,1125,0,110,3300
"3856","the-netherlands","amsterdam",2020-07-09,7787732,"De Baarsjes - Oud-West",52.3701,4.86046,"Apartment","Entire home/apt",2,1,1,140,3,40,0,140,4200
"3857","the-netherlands","amsterdam",2020-07-09,7788226,"Centrum-Oost",52.36967,4.93165,"Apartment","Entire home/apt",4,3,3,176,14,42,0,176,5280
"3858","the-netherlands","amsterdam",2020-07-09,7794227,"Zuid",52.34794,4.87409,"House","Entire home/apt",7,4,7,299,7,15,0,299,8970
"3859","the-netherlands","amsterdam",2020-07-09,7795822,"Osdorp",52.35256,4.80282,"Apartment","Private room",3,1,1,28,2,1125,0,28,840
"3860","the-netherlands","amsterdam",2020-07-09,7795964,"Centrum-West",52.37949,4.88834,"Apartment","Entire home/apt",2,0,1,120,2,14,0,129.666666666667,3890
"3861","the-netherlands","amsterdam",2020-07-09,7796139,"Oud-Oost",52.35564,4.92789,"Apartment","Entire home/apt",6,2,3,78,2,1125,0,78,2340
"3862","the-netherlands","amsterdam",2020-07-09,7796512,"Oud-Oost",52.36428,4.92626,"Apartment","Entire home/apt",4,3,3,180,3,365,0,288,8640
"3863","the-netherlands","amsterdam",2020-07-09,7797121,"Westerpark",52.37397,4.87391,"Apartment","Entire home/apt",3,1,1,100,2,1125,0,120.4,3612
"3864","the-netherlands","amsterdam",2020-07-09,7802486,"Oud-Oost",52.36029,4.92866,"Apartment","Private room",2,1,1,80,1,1125,0,80,2400
"3865","the-netherlands","amsterdam",2020-07-09,7803391,"Centrum-West",52.37553,4.88649,"Apartment","Entire home/apt",2,1,1,250,3,1125,29,245,245
"3866","the-netherlands","amsterdam",2020-07-09,7803723,"De Baarsjes - Oud-West",52.37108,4.85857,"Apartment","Entire home/apt",2,1,1,119,3,31,0,119,3570
"3867","the-netherlands","amsterdam",2020-07-09,7803998,"De Baarsjes - Oud-West",52.36197,4.85615,"Apartment","Entire home/apt",2,2,1,99,6,1125,0,99,2970
"3868","the-netherlands","amsterdam",2020-07-09,7804341,"De Baarsjes - Oud-West",52.36483,4.86435,"Apartment","Entire home/apt",3,1,1,90,2,1125,0,90,2700
"3869","the-netherlands","amsterdam",2020-07-09,7804517,"De Pijp - Rivierenbuurt",52.35758,4.90004,"Apartment","Entire home/apt",4,2,2,170,2,1125,0,170,5100
"3870","the-netherlands","amsterdam",2020-07-09,7806425,"Oud-Oost",52.35712,4.92359,"Apartment","Entire home/apt",2,1,1,95,2,28,0,119.1,3573
"3871","the-netherlands","amsterdam",2020-07-09,7812285,"Zuid",52.35674,4.86912,"Apartment","Entire home/apt",4,1,2,300,3,14,0,315,9450
"3872","the-netherlands","amsterdam",2020-07-09,7812608,"De Pijp - Rivierenbuurt",52.35106,4.90422,"Guest suite","Private room",2,1,1,145,2,1125,0,145,4350
"3873","the-netherlands","amsterdam",2020-07-09,7813308,"Zuid",52.34561,4.86673,"Apartment","Entire home/apt",2,1,1,70,1,1125,0,125,3750
"3874","the-netherlands","amsterdam",2020-07-09,7813863,"De Pijp - Rivierenbuurt",52.34053,4.90067,"Apartment","Entire home/apt",2,1,1,95,3,1125,0,95,2850
"3875","the-netherlands","amsterdam",2020-07-09,7814872,"Watergraafsmeer",52.34614,4.92821,"House","Private room",2,1,1,81,1,1125,0,84,2520
"3876","the-netherlands","amsterdam",2020-07-09,7814988,"Buitenveldert - Zuidas",52.32847,4.88,"Apartment","Private room",2,1,1,90,2,1125,0,90,2700
"3877","the-netherlands","amsterdam",2020-07-09,7815853,"De Baarsjes - Oud-West",52.36543,4.8734,"Apartment","Entire home/apt",2,1,1,100,3,10,0,100,3000
"3878","the-netherlands","amsterdam",2020-07-09,7816630,"De Baarsjes - Oud-West",52.37248,4.85378,"Apartment","Entire home/apt",4,2,2,159,1,1125,0,159,4770
"3879","the-netherlands","amsterdam",2020-07-09,7817156,"Slotervaart",52.36443,4.84165,"Apartment","Private room",2,1,1,100,2,1125,0,100,3000
"3880","the-netherlands","amsterdam",2020-07-09,7818829,"De Pijp - Rivierenbuurt",52.34781,4.89896,"Apartment","Entire home/apt",2,1,1,120,5,1125,0,90,2700
"3881","the-netherlands","amsterdam",2020-07-09,7820311,"Westerpark",52.37792,4.873,"Apartment","Entire home/apt",3,2,1,130,3,1125,5,125.2,3130
"3882","the-netherlands","amsterdam",2020-07-09,7821754,"De Baarsjes - Oud-West",52.36974,4.86047,"Apartment","Private room",2,1,1,85,3,3,17,85,1105
"3883","the-netherlands","amsterdam",2020-07-09,7822216,"De Pijp - Rivierenbuurt",52.35442,4.89379,"Apartment","Entire home/apt",2,0,1,110,3,1125,0,110,3300
"3884","the-netherlands","amsterdam",2020-07-09,7822985,"Noord-Oost",52.40239,4.94297,"Loft","Private room",2,1,2,85,2,1125,15,60,900
"3885","the-netherlands","amsterdam",2020-07-09,7826609,"De Baarsjes - Oud-West",52.36797,4.85337,"Apartment","Entire home/apt",2,1,1,135,2,7,29,145,145
