"","listing_id","availability_30","price_30","revenue_30"
"3124",27622786,26,28.5,114
"3125",27623485,0,50,1500
"3126",27623605,18,28.25,339
"3127",27623819,10,114.95,2299
"3128",27630988,0,31,930
"3129",27645898,17,80,1040
"3130",27653917,30,NA,0
"3131",27656151,30,NA,0
"3132",27667420,30,NA,0
"3133",27671206,4,15.7307692307692,409
"3134",27676034,30,NA,0
"3135",27710372,30,NA,0
"3136",27725808,30,NA,0
"3137",27726111,29,135,135
"3138",27727158,30,NA,0
"3139",27727159,30,NA,0
"3140",27727161,30,NA,0
"3141",27729899,0,60.1333333333333,1804
"3142",27733098,11,67.8947368421053,1290
"3143",27769752,30,NA,0
"3144",27770625,30,NA,0
"3145",27796139,11,97.8947368421053,1860
"3146",27810929,30,NA,0
"3147",27824797,0,120,3600
"3148",27841049,6,174.166666666667,4180
"3149",27843726,0,69.6333333333333,2089
"3150",27850815,29,35,35
"3151",27889378,18,52.4166666666667,629
"3152",27897802,1,99.6551724137931,2890
"3153",27914870,23,79,553
"3154",27915600,6,56.0416666666667,1345
"3155",27922502,27,130,390
"3156",27929218,19,125,1375
"3157",27955869,1,84.8275862068966,2460
"3158",27959059,23,135.428571428571,948
"3159",27973462,23,191.428571428571,1340
"3160",27973963,0,107,3210
"3161",28006656,30,NA,0
"3162",28023596,13,55,935
"3163",28044711,17,66.9230769230769,870
"3164",28049192,30,NA,0
"3165",28063938,30,NA,0
"3166",28089429,21,115,1035
"3167",28094926,11,44.4736842105263,845
"3168",28100575,13,121.470588235294,2065
"3169",28101661,10,80.4,1608
"3170",28121573,30,NA,0
"3171",28125001,0,87,2610
"3172",28142742,10,141,2820
"3173",28197572,30,NA,0
"3174",28211451,4,51.5,1339
"3175",28213161,30,NA,0
"3176",28218571,23,94,658
"3177",28226148,22,44,352
"3178",28237555,7,65.2173913043478,1500
"3179",28266588,7,92.7391304347826,2133
"3180",28273726,12,157.666666666667,2838
"3181",28274461,21,55.8888888888889,503
"3182",28280274,22,107.5,860
"3183",28308239,0,30,900
"3184",28308521,0,23,690
"3185",28315432,0,52.8333333333333,1585
"3186",28326297,15,60.8,912
"3187",28327948,30,NA,0
"3188",28329384,30,NA,0
"3189",28335200,0,81.3333333333333,2440
"3190",28352714,0,69.6666666666667,2090
"3191",28398759,6,39.625,951
"3192",28401731,9,74.4761904761905,1564
"3193",28405941,28,117.5,235
"3194",28421928,24,89,534
"3195",28422906,28,123,246
"3196",28423437,28,167,334
"3197",28424741,25,59,295
"3198",28428473,0,89,2670
"3199",28438114,5,51.6,1290
"3200",28451852,7,53.3478260869565,1227
"3201",28452152,24,79,474
"3202",28452173,26,79,316
"3203",28452193,9,79,1659
"3204",28452214,24,79,474
"3205",28452235,30,NA,0
"3206",28452264,30,NA,0
"3207",28452397,13,147,2499
"3208",28456833,30,NA,0
"3209",28460304,29,80,80
"3210",28478794,30,NA,0
"3211",28482355,0,69.3333333333333,2080
"3212",28486008,0,36.0666666666667,1082
"3213",28493632,14,130.3125,2085
"3214",28494800,0,40.1,1203
"3215",28506828,30,NA,0
"3216",28513950,20,44,440
"3217",28514860,3,22.8148148148148,616
"3218",28526591,0,60,1800
"3219",28532638,13,71.5294117647059,1216
"3220",28537345,0,145.666666666667,4370
"3221",28539817,0,49,1470
"3222",28554947,30,NA,0
"3223",28556078,13,44.4705882352941,756
"3224",28556383,20,50.4,504
"3225",28556688,27,40,120
"3226",28556919,23,70.5714285714286,494
"3227",28580579,23,162.857142857143,1140
"3228",28582352,0,68.4,2052
"3229",28593887,0,118.533333333333,3556
"3230",28596587,30,NA,0
"3231",28603199,30,NA,0
"3232",28603200,30,NA,0
"3233",28603201,30,NA,0
"3234",28603202,30,NA,0
"3235",28603203,30,NA,0
"3236",28603204,30,NA,0
"3237",28603205,30,NA,0
"3238",28610069,27,80,240
"3239",28620114,21,47.2222222222222,425
"3240",28622354,2,16,448
"3241",28624843,21,122.777777777778,1105
"3242",28625151,18,47.5,570
"3243",28632561,30,NA,0
"3244",28633235,30,NA,0
"3245",28635055,0,19,570
"3246",28647390,10,53.85,1077
"3247",28655324,14,66.4375,1063
"3248",28685687,25,69,345
"3249",28686728,0,65,1950
"3250",28691895,30,NA,0
"3251",28694760,16,50,700
"3252",28712680,26,62,248
"3253",28734218,28,590,1180
"3254",28759291,16,104.285714285714,1460
"3255",28769459,30,NA,0
"3256",28778480,14,209.375,3350
"3257",28796966,0,29,870
"3258",28822611,6,46.625,1119
"3259",28826612,0,53.1333333333333,1594
"3260",28827438,10,100,2000
"3261",28861762,10,104.25,2085
"3262",28903518,0,416.666666666667,12500
"3263",28908367,24,157.333333333333,944
"3264",28931875,22,73,584
"3265",28943877,30,NA,0
